Ticket_ID,Business_Unit_ID,Process_ID,Category_ID,Region,Priority,Created_Date,Resolution_Hours,SLA_Hours,SLA_Breached,Status,Root_Cause,Risk_Score,Risk_Category,Escalation_Flag,Customer_Impact,Root_Cause_Clean,Customer_Impact_Clean,Business_Unit,Process
TKT-062172,6,8,6,Singapore,High,2024-01-02,30.5,24,True,Open,,61,Medium,False,Medium,Unknown,Medium,IT Operations,Customer Support
TKT-062173,2,1,7,Singapore,Medium,2025-09-10,70.4,72,False,Closed,External Dependency,44,Medium,False,,External Dependency,Unknown,Quality Assurance,Order Management
TKT-062174,3,8,8,US,Medium,2024-01-31,18.9,72,False,Resolved,System Defect,23,Low,False,Low,System Defect,Low,Supply Chain,Customer Support
TKT-062175,3,1,8,US,Low,2024-05-14,204.3,120,True,Resolved,Integration Failure,55,Medium,False,,Integration Failure,Unknown,Supply Chain,Order Management
TKT-062176,6,4,1,Netherlands,Low,2025-09-11,23.6,120,False,Resolved,Integration Failure,13,Low,False,Medium,Integration Failure,Medium,IT Operations,Production Support
TKT-062177,2,2,4,France,Medium,2025-12-28,48.8,72,False,Resolved,Training Gap,34,Low,False,Medium,Training Gap,Medium,Quality Assurance,Quality Review
TKT-062178,5,6,3,US,High,2025-06-15,40.5,24,True,Resolved,Training Gap,66,Medium,False,Medium,Training Gap,Medium,Regulatory Affairs,System Access
TKT-062179,4,4,1,Singapore,High,2025-08-14,11.9,24,False,In Progress,Missing Data,50,Medium,False,,Missing Data,Unknown,Manufacturing,Production Support
TKT-062180,3,7,2,US,Medium,2025-09-21,32.1,72,False,Closed,External Dependency,39,Low,False,,External Dependency,Unknown,Supply Chain,Invoice Processing
TKT-062181,6,5,8,Canada,High,2025-12-28,19.4,24,False,Resolved,Missing Data,44,Medium,False,,Missing Data,Unknown,IT Operations,Submission Management
TKT-062182,6,7,7,Singapore,Medium,2025-01-18,62.7,72,False,Resolved,Training Gap,33,Low,False,Low,Training Gap,Low,IT Operations,Invoice Processing
TKT-062183,1,4,4,Singapore,Medium,2024-04-18,141.5,72,True,Closed,Missing Data,56,Medium,False,Medium,Missing Data,Medium,Customer Operations,Production Support
TKT-062184,6,5,2,US,Medium,2024-03-15,12.8,72,False,Resolved,Integration Failure,21,Low,False,,Integration Failure,Unknown,IT Operations,Submission Management
TKT-062185,1,3,6,Singapore,High,2025-12-20,5.0,24,False,Closed,Integration Failure,36,Low,False,Low,Integration Failure,Low,Customer Operations,Inventory Planning
TKT-062186,5,3,6,Germany,Medium,2024-08-06,2.3,72,False,Closed,External Dependency,29,Low,False,Low,External Dependency,Low,Regulatory Affairs,Inventory Planning
TKT-062187,4,7,3,Singapore,High,2025-04-15,29.6,24,True,Resolved,Human Error,56,Medium,True,,Human Error,Unknown,Manufacturing,Invoice Processing
TKT-062188,5,3,1,Canada,Medium,2025-07-27,30.0,72,False,Closed,Unknown,31,Low,False,High,Unknown,High,Regulatory Affairs,Inventory Planning
TKT-062189,8,3,3,Germany,Medium,2025-01-28,23.4,72,False,Closed,Human Error,27,Low,False,,Human Error,Unknown,Commercial Operations,Inventory Planning
TKT-062190,1,5,5,Canada,Medium,2025-07-13,15.8,72,False,Open,Training Gap,38,Low,False,Medium,Training Gap,Medium,Customer Operations,Submission Management
TKT-062191,2,3,4,Singapore,High,2025-05-27,19.2,24,False,Open,System Defect,47,Medium,False,Low,System Defect,Low,Quality Assurance,Inventory Planning
TKT-062192,5,1,5,Netherlands,Medium,2024-04-12,150.3,72,True,Open,Integration Failure,48,Medium,True,Medium,Integration Failure,Medium,Regulatory Affairs,Order Management
TKT-062193,4,1,7,Singapore,Medium,2025-05-04,22.8,72,False,Resolved,Human Error,28,Low,False,Medium,Human Error,Medium,Manufacturing,Order Management
TKT-062194,6,2,1,US,High,2024-09-02,33.4,24,True,Resolved,Process Gap,69,Medium,False,Medium,Process Gap,Medium,IT Operations,Quality Review
TKT-062195,6,8,6,UK,Medium,2024-12-12,16.5,72,False,Closed,Process Gap,29,Low,False,Medium,Process Gap,Medium,IT Operations,Customer Support
TKT-062196,5,7,7,UK,Medium,2025-09-24,25.5,72,False,Resolved,Missing Data,38,Low,False,Low,Missing Data,Low,Regulatory Affairs,Invoice Processing
TKT-062197,1,6,3,Singapore,Critical,2025-07-03,14.5,8,True,Resolved,External Dependency,67,Medium,False,,External Dependency,Unknown,Customer Operations,System Access
TKT-062198,2,5,5,Australia,High,2025-08-14,32.9,24,True,Resolved,Process Gap,67,Medium,True,Low,Process Gap,Low,Quality Assurance,Submission Management
TKT-062199,1,4,3,Singapore,High,2024-01-24,32.1,24,True,Resolved,System Defect,61,Medium,True,Low,System Defect,Low,Customer Operations,Production Support
TKT-062200,2,2,4,Australia,High,2024-02-26,10.5,24,False,Open,Process Gap,52,Medium,False,Medium,Process Gap,Medium,Quality Assurance,Quality Review
TKT-062201,2,4,5,US,High,2025-10-16,9.7,24,False,Closed,Missing Data,58,Medium,False,,Missing Data,Unknown,Quality Assurance,Production Support
TKT-062202,4,3,6,UK,High,2024-09-30,8.1,24,False,Resolved,Process Gap,49,Medium,False,Low,Process Gap,Low,Manufacturing,Inventory Planning
TKT-062203,3,4,7,Canada,High,2024-04-22,7.1,24,False,Resolved,Integration Failure,32,Low,False,Low,Integration Failure,Low,Supply Chain,Production Support
TKT-062204,7,1,5,Canada,Low,2025-09-03,6.9,120,False,In Progress,Unknown,18,Low,False,Low,Unknown,Low,Finance,Order Management
TKT-062205,8,4,1,Canada,High,2024-05-28,32.6,24,True,Resolved,Missing Data,71,High,False,Low,Missing Data,Low,Commercial Operations,Production Support
TKT-062206,1,5,8,Netherlands,Medium,2025-04-06,70.8,72,False,In Progress,Unknown,29,Low,False,,Unknown,Unknown,Customer Operations,Submission Management
TKT-062207,6,6,8,Netherlands,High,2025-06-09,52.6,24,True,Resolved,System Defect,79,High,False,High,System Defect,High,IT Operations,System Access
TKT-062208,4,5,3,Netherlands,Low,2025-10-17,74.5,120,False,Resolved,Integration Failure,8,Low,False,,Integration Failure,Unknown,Manufacturing,Submission Management
TKT-062209,3,1,3,US,Medium,2024-05-30,14.7,72,False,In Progress,External Dependency,26,Low,False,High,External Dependency,High,Supply Chain,Order Management
TKT-062210,4,8,2,Singapore,Medium,2025-06-16,32.9,72,False,Resolved,Integration Failure,30,Low,False,,Integration Failure,Unknown,Manufacturing,Customer Support
TKT-062211,4,2,1,Netherlands,Medium,2025-09-20,2.5,72,False,Closed,Missing Data,48,Medium,False,,Missing Data,Unknown,Manufacturing,Quality Review
TKT-062212,7,6,8,Netherlands,Medium,2025-01-17,51.8,72,False,Closed,Training Gap,48,Medium,False,Low,Training Gap,Low,Finance,System Access
TKT-062213,5,4,3,Netherlands,Low,2025-05-15,51.1,120,False,Closed,System Defect,13,Low,False,Low,System Defect,Low,Regulatory Affairs,Production Support
TKT-062214,2,1,1,Australia,High,2025-02-07,58.2,24,True,Open,Process Gap,62,Medium,False,Medium,Process Gap,Medium,Quality Assurance,Order Management
TKT-062215,4,5,7,Germany,Medium,2025-03-01,143.3,72,True,In Progress,Training Gap,47,Medium,False,High,Training Gap,High,Manufacturing,Submission Management
TKT-062216,1,4,4,US,High,2025-02-17,6.9,24,False,Resolved,Human Error,54,Medium,False,Severe,Human Error,Severe,Customer Operations,Production Support
TKT-062217,1,7,5,Canada,Medium,2025-08-28,14.6,72,False,Closed,Unknown,31,Low,False,Low,Unknown,Low,Customer Operations,Invoice Processing
TKT-062218,8,3,4,Netherlands,High,2024-04-22,15.0,24,False,In Progress,Integration Failure,37,Low,False,,Integration Failure,Unknown,Commercial Operations,Inventory Planning
TKT-062219,3,1,3,Netherlands,Medium,2025-06-09,30.4,72,False,Closed,Process Gap,31,Low,False,,Process Gap,Unknown,Supply Chain,Order Management
TKT-062220,8,4,6,France,High,2025-08-22,48.6,24,True,Closed,Missing Data,65,Medium,True,,Missing Data,Unknown,Commercial Operations,Production Support
TKT-062221,1,8,2,UK,Medium,2025-04-15,12.8,72,False,Resolved,System Defect,20,Low,False,,System Defect,Unknown,Customer Operations,Customer Support
TKT-062222,3,7,2,UK,High,2025-02-22,33.6,24,True,Resolved,Unknown,77,High,True,High,Unknown,High,Supply Chain,Invoice Processing
TKT-062223,7,1,1,Australia,Low,2025-03-11,15.7,120,False,Closed,Training Gap,30,Low,False,Low,Training Gap,Low,Finance,Order Management
TKT-062224,7,6,3,Australia,Critical,2024-06-08,24.6,8,True,In Progress,System Defect,68,Medium,True,High,System Defect,High,Finance,System Access
TKT-062225,1,1,7,Australia,Medium,2025-12-09,26.7,72,False,In Progress,Process Gap,30,Low,False,,Process Gap,Unknown,Customer Operations,Order Management
TKT-062226,2,5,1,UK,Medium,2025-02-14,161.3,72,True,Resolved,Human Error,49,Medium,False,Medium,Human Error,Medium,Quality Assurance,Submission Management
TKT-062227,4,8,1,Netherlands,Low,2024-11-12,56.2,120,False,Closed,System Defect,31,Low,False,,System Defect,Unknown,Manufacturing,Customer Support
TKT-062228,3,1,8,US,Low,2025-08-21,42.1,120,False,Resolved,System Defect,25,Low,False,High,System Defect,High,Supply Chain,Order Management
TKT-062229,2,3,6,UK,Low,2024-03-11,16.1,120,False,Open,Human Error,10,Low,False,Medium,Human Error,Medium,Quality Assurance,Inventory Planning
TKT-062230,1,1,4,Netherlands,High,2025-03-20,53.2,24,True,Closed,External Dependency,56,Medium,False,Low,External Dependency,Low,Customer Operations,Order Management
TKT-062231,5,6,7,US,High,2025-09-04,31.3,24,True,Resolved,Missing Data,54,Medium,True,Severe,Missing Data,Severe,Regulatory Affairs,System Access
TKT-062232,7,1,2,US,Medium,2024-08-01,69.0,72,False,Resolved,,42,Medium,False,,Unknown,Unknown,Finance,Order Management
TKT-062233,7,7,5,Australia,Medium,2024-01-16,59.7,72,False,Closed,Missing Data,42,Medium,False,Low,Missing Data,Low,Finance,Invoice Processing
TKT-062234,4,1,6,US,Medium,2024-08-20,23.9,72,False,Resolved,Missing Data,44,Medium,False,Low,Missing Data,Low,Manufacturing,Order Management
TKT-062235,2,7,2,Canada,Medium,2024-08-09,40.5,72,False,Resolved,Process Gap,39,Low,False,Low,Process Gap,Low,Quality Assurance,Invoice Processing
TKT-062236,1,6,2,Australia,Critical,2025-12-04,39.3,8,True,Resolved,Unknown,81,High,False,Medium,Unknown,Medium,Customer Operations,System Access
TKT-062237,6,1,4,Australia,Critical,2024-10-24,42.4,8,True,Resolved,External Dependency,70,High,False,Low,External Dependency,Low,IT Operations,Order Management
TKT-062238,5,6,4,Singapore,Medium,2024-05-06,36.2,72,False,Resolved,Training Gap,26,Low,False,Low,Training Gap,Low,Regulatory Affairs,System Access
TKT-062239,3,5,3,Canada,Low,2025-11-04,74.5,120,False,Resolved,Missing Data,34,Low,False,High,Missing Data,High,Supply Chain,Submission Management
TKT-062240,1,2,1,UK,Medium,2025-12-27,74.3,72,True,In Progress,System Defect,57,Medium,True,,System Defect,Unknown,Customer Operations,Quality Review
TKT-062241,2,2,7,Netherlands,High,2024-02-17,14.3,24,False,Closed,Missing Data,48,Medium,False,Medium,Missing Data,Medium,Quality Assurance,Quality Review
TKT-062242,3,1,7,Singapore,Low,2024-07-12,48.0,120,False,Open,Unknown,8,Low,False,Medium,Unknown,Medium,Supply Chain,Order Management
TKT-062243,5,8,1,Australia,Medium,2024-05-17,91.3,72,True,Closed,Process Gap,65,Medium,True,High,Process Gap,High,Regulatory Affairs,Customer Support
TKT-062244,7,1,8,UK,Medium,2025-09-20,12.6,72,False,Resolved,Training Gap,28,Low,False,Medium,Training Gap,Medium,Finance,Order Management
TKT-062245,8,4,4,Canada,High,2025-05-14,16.9,24,False,Closed,Unknown,49,Medium,False,,Unknown,Unknown,Commercial Operations,Production Support
TKT-062246,1,2,7,Australia,Medium,2024-11-08,86.4,72,True,Resolved,External Dependency,42,Medium,True,Low,External Dependency,Low,Customer Operations,Quality Review
TKT-062247,1,5,6,Germany,Medium,2024-02-04,75.8,72,True,Open,Integration Failure,56,Medium,True,,Integration Failure,Unknown,Customer Operations,Submission Management
TKT-062248,2,5,3,France,Low,2024-11-13,122.7,120,True,Resolved,System Defect,57,Medium,True,,System Defect,Unknown,Quality Assurance,Submission Management
TKT-062249,7,4,8,Netherlands,Medium,2025-11-17,10.6,72,False,Closed,External Dependency,25,Low,False,,External Dependency,Unknown,Finance,Production Support
TKT-062250,6,2,1,Netherlands,Medium,2024-04-12,11.3,72,False,Resolved,External Dependency,45,Medium,False,,External Dependency,Unknown,IT Operations,Quality Review
TKT-062251,4,2,5,Australia,Medium,2024-12-15,153.4,72,True,Open,System Defect,61,Medium,False,High,System Defect,High,Manufacturing,Quality Review
TKT-062252,6,4,3,Singapore,High,2024-08-29,219.4,24,True,In Progress,Training Gap,68,Medium,True,,Training Gap,Unknown,IT Operations,Production Support
TKT-062253,6,8,4,Germany,Medium,2024-09-25,43.8,72,False,Resolved,System Defect,25,Low,False,High,System Defect,High,IT Operations,Customer Support
TKT-062254,1,3,4,UK,Medium,2024-06-01,13.2,72,False,Open,Training Gap,20,Low,False,Medium,Training Gap,Medium,Customer Operations,Inventory Planning
TKT-062255,6,6,8,US,Medium,2025-12-04,72.4,72,True,Resolved,Unknown,68,Medium,False,Medium,Unknown,Medium,IT Operations,System Access
TKT-062256,8,1,5,US,Medium,2024-03-16,12.3,72,False,Resolved,Human Error,42,Medium,False,,Human Error,Unknown,Commercial Operations,Order Management
TKT-062257,5,7,8,Australia,Low,2025-09-28,41.9,120,False,Resolved,Process Gap,28,Low,False,Low,Process Gap,Low,Regulatory Affairs,Invoice Processing
TKT-062258,2,8,2,Canada,Medium,2025-08-20,26.2,72,False,Closed,External Dependency,43,Medium,False,Low,External Dependency,Low,Quality Assurance,Customer Support
TKT-062259,5,3,1,Canada,Critical,2025-04-10,14.5,8,True,Closed,Missing Data,89,High,False,Low,Missing Data,Low,Regulatory Affairs,Inventory Planning
TKT-062260,4,2,5,Australia,Medium,2024-10-09,6.8,72,False,Resolved,System Defect,42,Medium,False,,System Defect,Unknown,Manufacturing,Quality Review
TKT-062261,3,4,2,Netherlands,Low,2025-05-14,42.9,120,False,Closed,,23,Low,False,,Unknown,Unknown,Supply Chain,Production Support
TKT-062262,2,1,6,Singapore,Medium,2024-01-21,97.8,72,True,Closed,System Defect,63,Medium,False,,System Defect,Unknown,Quality Assurance,Order Management
TKT-062263,1,8,1,Netherlands,Medium,2024-02-27,16.6,72,False,Closed,Human Error,45,Medium,False,Severe,Human Error,Severe,Customer Operations,Customer Support
TKT-062264,2,3,2,Australia,Medium,2024-09-10,12.8,72,False,Closed,Integration Failure,41,Medium,False,Low,Integration Failure,Low,Quality Assurance,Inventory Planning
TKT-062265,4,7,6,Singapore,High,2024-02-17,26.5,24,True,Resolved,Unknown,77,High,True,Medium,Unknown,Medium,Manufacturing,Invoice Processing
TKT-062266,3,1,1,Australia,Medium,2025-03-25,2.7,72,False,In Progress,Integration Failure,22,Low,False,Low,Integration Failure,Low,Supply Chain,Order Management
TKT-062267,3,3,5,Germany,Medium,2025-08-22,13.5,72,False,Closed,Unknown,35,Low,False,,Unknown,Unknown,Supply Chain,Inventory Planning
TKT-062268,3,4,3,Singapore,Critical,2025-02-28,11.1,8,True,Resolved,External Dependency,82,High,True,,External Dependency,Unknown,Supply Chain,Production Support
TKT-062269,3,4,3,Germany,Medium,2025-03-14,67.3,72,False,Resolved,Human Error,26,Low,False,,Human Error,Unknown,Supply Chain,Production Support
TKT-062270,7,5,8,France,High,2024-12-01,150.6,24,True,Resolved,Missing Data,58,Medium,True,Low,Missing Data,Low,Finance,Submission Management
TKT-062271,6,4,8,France,Medium,2025-08-03,19.2,72,False,Resolved,Missing Data,32,Low,False,,Missing Data,Unknown,IT Operations,Production Support
TKT-062272,5,4,6,Singapore,High,2024-11-15,18.6,24,False,Closed,Training Gap,58,Medium,False,High,Training Gap,High,Regulatory Affairs,Production Support
TKT-062273,2,3,2,Canada,Low,2024-09-14,366.5,120,True,In Progress,Training Gap,38,Low,True,High,Training Gap,High,Quality Assurance,Inventory Planning
TKT-062274,1,7,1,Germany,Medium,2025-07-24,39.1,72,False,Resolved,Missing Data,27,Low,False,Medium,Missing Data,Medium,Customer Operations,Invoice Processing
TKT-062275,4,1,8,Singapore,Medium,2024-03-14,22.3,72,False,Closed,Missing Data,31,Low,False,High,Missing Data,High,Manufacturing,Order Management
TKT-062276,6,1,4,US,Medium,2025-08-31,11.3,72,False,In Progress,External Dependency,38,Low,False,Low,External Dependency,Low,IT Operations,Order Management
TKT-062277,8,5,2,US,Critical,2024-12-15,24.1,8,True,Resolved,System Defect,60,Medium,False,,System Defect,Unknown,Commercial Operations,Submission Management
TKT-062278,3,2,8,Australia,High,2024-05-28,10.8,24,False,In Progress,System Defect,39,Low,False,High,System Defect,High,Supply Chain,Quality Review
TKT-062279,2,1,3,Singapore,Medium,2024-10-10,50.5,72,False,Resolved,Missing Data,26,Low,False,,Missing Data,Unknown,Quality Assurance,Order Management
TKT-062280,2,3,6,Canada,Medium,2024-01-15,25.8,72,False,Closed,Missing Data,18,Low,False,High,Missing Data,High,Quality Assurance,Inventory Planning
TKT-062281,8,3,7,UK,Medium,2024-06-26,52.7,72,False,Resolved,Process Gap,46,Medium,False,Low,Process Gap,Low,Commercial Operations,Inventory Planning
TKT-062282,7,8,1,Netherlands,High,2025-08-09,60.2,24,True,Closed,Human Error,69,Medium,False,Medium,Human Error,Medium,Finance,Customer Support
TKT-062283,1,2,5,Australia,Critical,2024-01-13,11.0,8,True,Closed,Unknown,74,High,True,High,Unknown,High,Customer Operations,Quality Review
TKT-062284,4,5,2,Netherlands,Medium,2024-01-28,64.4,72,False,Resolved,Human Error,34,Low,False,High,Human Error,High,Manufacturing,Submission Management
TKT-062285,5,6,4,US,Critical,2025-06-05,5.7,8,False,In Progress,Unknown,55,Medium,False,Low,Unknown,Low,Regulatory Affairs,System Access
TKT-062286,3,1,3,Singapore,Critical,2024-04-18,14.9,8,True,Closed,External Dependency,79,High,True,Low,External Dependency,Low,Supply Chain,Order Management
TKT-062287,5,4,6,France,High,2024-09-30,31.2,24,True,Closed,Integration Failure,53,Medium,True,Low,Integration Failure,Low,Regulatory Affairs,Production Support
TKT-062288,7,4,5,UK,Medium,2025-02-25,54.6,72,False,Resolved,Unknown,36,Low,False,Low,Unknown,Low,Finance,Production Support
TKT-062289,7,4,2,Germany,Low,2025-09-18,8.1,120,False,Closed,Training Gap,17,Low,False,Medium,Training Gap,Medium,Finance,Production Support
TKT-062290,4,6,3,UK,High,2024-01-14,19.0,24,False,Open,Training Gap,42,Medium,False,,Training Gap,Unknown,Manufacturing,System Access
TKT-062291,1,8,3,UK,Medium,2025-06-26,37.1,72,False,In Progress,Missing Data,25,Low,False,,Missing Data,Unknown,Customer Operations,Customer Support
TKT-062292,7,6,6,France,Medium,2025-04-01,21.8,72,False,Resolved,Integration Failure,22,Low,False,,Integration Failure,Unknown,Finance,System Access
TKT-062293,3,6,3,Australia,Low,2024-03-25,85.3,120,False,In Progress,Unknown,33,Low,False,Medium,Unknown,Medium,Supply Chain,System Access
TKT-062294,1,2,3,Germany,Medium,2024-06-15,22.4,72,False,Resolved,System Defect,25,Low,False,,System Defect,Unknown,Customer Operations,Quality Review
TKT-062295,8,6,3,France,Medium,2025-12-23,20.7,72,False,Resolved,Human Error,28,Low,False,,Human Error,Unknown,Commercial Operations,System Access
