Ticket_ID,Business_Unit_ID,Process_ID,Category_ID,Region,Priority,Created_Date,Resolution_Hours,SLA_Hours,SLA_Breached,Status,Root_Cause,Risk_Score,Risk_Category,Escalation_Flag,Customer_Impact
TKT-060388,2,3,5,France,High,2024-04-13,25.1,24,Yes,Closed,Integration Failure,56,Medium,No,None
TKT-060389,6,7,3,Netherlands,Medium,2024-05-17,116.8,72,Yes,Resolved,Human Error,58,Medium,Yes,Medium
TKT-060390,7,5,1,Australia,Medium,2025-09-02,52.9,72,No,Open,Human Error,47,Medium,No,Medium
TKT-060391,6,4,1,Canada,High,2024-11-13,17.0,24,No,Resolved,External Dependency,48,Medium,No,Low
TKT-060392,4,4,1,UK,Medium,2024-01-23,97.0,72,Yes,Resolved,Human Error,50,Medium,Yes,None
TKT-060393,2,6,3,France,Medium,2025-03-26,31.0,72,No,Closed,External Dependency,29,Low,No,Low
TKT-060394,6,5,1,Germany,High,2024-06-15,28.2,24,Yes,Resolved,Integration Failure,61,Medium,Yes,Medium
TKT-060395,8,5,7,Australia,High,2024-04-18,43.0,24,Yes,Resolved,System Defect,72,High,Yes,High
TKT-060396,6,3,6,Germany,Low,2024-08-09,38.8,120,No,Resolved,Unknown,12,Low,No,None
TKT-060397,8,7,5,Germany,Critical,2025-02-21,40.3,8,Yes,Closed,External Dependency,85,High,Yes,Medium
TKT-060398,1,6,4,Australia,High,2024-03-20,63.5,24,Yes,In Progress,Training Gap,53,Medium,Yes,Low
TKT-060399,8,4,4,Canada,Medium,2025-11-29,94.3,72,Yes,Closed,Training Gap,44,Medium,Yes,Low
TKT-060400,8,4,7,Singapore,Medium,2025-08-21,20.7,72,No,Resolved,System Defect,30,Low,No,High
TKT-060401,2,6,8,US,Low,2024-05-11,191.4,120,Yes,Resolved,Missing Data,43,Medium,Yes,Low
TKT-060402,7,5,6,Netherlands,Medium,2025-01-28,51.5,72,No,In Progress,Process Gap,25,Low,No,None
TKT-060403,8,4,3,Netherlands,Low,2025-09-16,24.7,120,No,Resolved,Integration Failure,20,Low,No,Low
TKT-060404,3,1,5,Canada,Medium,2025-03-08,21.6,72,No,Closed,Human Error,27,Low,No,Low
TKT-060405,2,1,4,France,Medium,2025-03-13,60.5,72,No,In Progress,System Defect,36,Low,No,None
TKT-060406,7,4,7,UK,High,2025-02-09,48.9,24,Yes,Closed,Integration Failure,69,Medium,Yes,None
TKT-060407,2,7,7,Singapore,Medium,2024-05-17,38.4,72,No,In Progress,External Dependency,46,Medium,No,High
TKT-060408,8,5,7,Australia,Low,2024-11-11,42.8,120,No,In Progress,External Dependency,29,Low,No,None
TKT-060409,2,5,7,Singapore,High,2025-04-03,63.2,24,Yes,Resolved,Unknown,54,Medium,Yes,Low
TKT-060410,2,8,1,France,High,2024-06-19,76.2,24,Yes,In Progress,Training Gap,78,High,Yes,None
TKT-060411,1,1,8,Canada,Medium,2024-12-17,39.7,72,No,Closed,Training Gap,40,Medium,No,Low
TKT-060412,3,8,7,Netherlands,Medium,2025-09-18,70.0,72,No,Resolved,Unknown,26,Low,No,Low
TKT-060413,6,7,3,Canada,High,2025-10-02,39.2,24,Yes,Resolved,Integration Failure,55,Medium,Yes,Low
TKT-060414,6,3,7,Australia,Low,2025-01-09,9.1,120,No,Closed,Unknown,36,Low,No,Low
TKT-060415,3,2,8,US,Medium,2024-05-03,28.3,72,No,In Progress,Human Error,48,Medium,No,Low
TKT-060416,1,4,3,Germany,Medium,2025-01-30,12.8,72,No,Open,External Dependency,42,Medium,No,Low
TKT-060417,7,3,7,France,Low,2025-09-02,43.4,120,No,Closed,Process Gap,13,Low,No,Medium
TKT-060418,4,5,5,Netherlands,High,2025-12-18,78.4,24,Yes,Resolved,Unknown,59,Medium,Yes,Medium
TKT-060419,6,5,3,Germany,Low,2024-05-03,18.1,120,No,Resolved,Unknown,16,Low,No,High
TKT-060420,2,8,5,Germany,High,2025-03-06,53.8,24,Yes,Resolved,Process Gap,71,High,Yes,Medium
TKT-060421,1,5,1,UK,High,2024-12-26,16.5,24,No,Closed,Missing Data,43,Medium,No,Low
TKT-060422,2,2,4,Canada,Medium,2024-04-04,64.6,72,No,Resolved,Human Error,23,Low,No,None
TKT-060423,1,5,8,Australia,Medium,2024-03-18,7.5,72,No,Open,Process Gap,26,Low,No,Severe
TKT-060424,3,3,2,UK,Medium,2025-10-27,41.4,72,No,In Progress,External Dependency,36,Low,No,None
TKT-060425,5,3,2,Singapore,Critical,2024-10-30,6.1,8,No,Resolved,Unknown,55,Medium,No,Medium
TKT-060426,1,8,5,Netherlands,High,2024-12-21,1.7,24,No,Resolved,Unknown,59,Medium,No,Low
TKT-060427,7,4,7,US,Medium,2025-03-14,28.8,72,No,Resolved,Training Gap,33,Low,No,Medium
TKT-060428,2,4,6,US,Low,2025-06-08,26.2,120,No,Resolved,External Dependency,11,Low,No,Low
TKT-060429,7,8,5,Singapore,Medium,2025-06-02,9.6,72,No,Closed,System Defect,32,Low,No,High
TKT-060430,7,3,2,France,High,2025-04-18,53.9,24,Yes,In Progress,Integration Failure,65,Medium,Yes,Low
TKT-060431,1,3,3,Australia,Medium,2025-01-03,50.1,72,No,Closed,System Defect,41,Medium,No,Low
TKT-060432,4,8,4,France,Medium,2024-05-01,20.9,72,No,Resolved,External Dependency,46,Medium,No,None
TKT-060433,8,4,3,Netherlands,High,2024-02-13,23.5,24,No,Resolved,External Dependency,53,Medium,No,Low
TKT-060434,5,5,2,UK,Medium,2024-11-16,36.5,72,No,Open,Process Gap,25,Low,No,Medium
TKT-060435,5,6,4,Germany,Medium,2024-12-30,23.4,72,No,Resolved,Human Error,22,Low,No,None
TKT-060436,7,5,5,France,Medium,2024-09-16,276.2,72,Yes,Resolved,Integration Failure,61,Medium,Yes,None
TKT-060437,5,1,7,Canada,Medium,2025-12-09,83.2,72,Yes,Resolved,External Dependency,65,Medium,Yes,None
TKT-060438,7,2,3,Australia,Medium,2024-04-20,16.2,72,No,Resolved,External Dependency,46,Medium,No,Low
TKT-060439,1,6,1,France,Low,2025-01-29,171.5,120,Yes,Resolved,Training Gap,31,Low,Yes,None
TKT-060440,8,4,5,UK,Medium,2024-12-17,22.6,72,No,Closed,Process Gap,40,Medium,No,None
TKT-060441,4,6,7,France,Medium,2024-04-30,56.6,72,No,Closed,Process Gap,31,Low,No,Low
TKT-060442,7,4,1,Australia,High,2025-06-21,20.8,24,No,Resolved,Unknown,34,Low,No,None
TKT-060443,1,8,6,Canada,Medium,2025-08-02,60.4,72,No,Resolved,Training Gap,21,Low,No,High
TKT-060444,3,7,3,Singapore,Critical,2024-05-26,16.6,8,Yes,Open,Process Gap,69,Medium,Yes,Severe
TKT-060445,2,8,4,US,High,2025-12-26,42.0,24,Yes,Open,Missing Data,65,Medium,Yes,Low
TKT-060446,3,3,4,UK,High,2025-12-12,52.1,24,Yes,Closed,Integration Failure,58,Medium,Yes,Low
TKT-060447,3,1,2,France,Medium,2025-05-15,51.8,72,No,In Progress,External Dependency,38,Low,No,Low
TKT-060448,4,3,2,UK,Medium,2024-09-12,9.2,72,No,Open,System Defect,34,Low,No,None
TKT-060449,1,4,7,Germany,Medium,2024-07-21,61.1,72,No,Resolved,Human Error,33,Low,No,Low
TKT-060450,8,5,7,UK,Medium,2025-05-21,68.3,72,No,Resolved,System Defect,48,Medium,No,None
TKT-060451,3,4,2,Germany,Medium,2025-10-16,23.0,72,No,Resolved,System Defect,39,Low,No,Medium
TKT-060452,3,2,1,Australia,High,2024-06-19,16.5,24,No,Resolved,Missing Data,55,Medium,No,High
TKT-060453,1,8,2,France,Medium,2024-01-13,40.4,72,No,Resolved,Missing Data,20,Low,No,Low
TKT-060454,6,8,6,Canada,Critical,2025-09-23,38.7,8,Yes,Resolved,Integration Failure,79,High,Yes,Low
TKT-060455,7,7,8,Germany,Medium,2024-07-10,5.3,72,No,Resolved,Integration Failure,35,Low,No,Medium
TKT-060456,1,1,2,Germany,High,2024-08-25,76.6,24,Yes,Closed,Integration Failure,51,Medium,No,None
TKT-060457,1,4,4,Australia,Medium,2024-05-04,42.3,72,No,Resolved,External Dependency,24,Low,No,None
TKT-060458,7,7,5,UK,Medium,2025-07-14,11.0,72,No,Resolved,System Defect,33,Low,No,High
TKT-060459,7,5,3,Australia,Medium,2025-07-13,3.8,72,No,Closed,Human Error,33,Low,No,Low
TKT-060460,1,3,5,Netherlands,High,2025-08-05,40.1,24,Yes,Resolved,External Dependency,51,Medium,Yes,Medium
TKT-060461,6,7,1,Netherlands,Medium,2025-02-08,32.7,72,No,Resolved,Training Gap,44,Medium,No,High
TKT-060462,3,5,5,Netherlands,Medium,2025-06-16,63.0,72,No,Resolved,Missing Data,47,Medium,No,Low
TKT-060463,1,2,1,Canada,Critical,2024-01-09,65.8,8,Yes,In Progress,Integration Failure,88,High,Yes,High
TKT-060464,8,8,5,Germany,High,2025-01-10,4.6,24,No,Closed,Integration Failure,50,Medium,No,None
TKT-060465,2,3,1,Australia,High,2024-05-28,11.5,24,No,Closed,Integration Failure,50,Medium,No,Medium
TKT-060466,8,4,2,France,Medium,2024-03-10,18.2,72,No,Closed,System Defect,48,Medium,No,None
TKT-060467,7,3,6,Canada,High,2025-07-11,17.4,24,No,Resolved,System Defect,36,Low,No,None
TKT-060468,5,7,4,US,High,2025-01-28,19.8,24,No,Resolved,Process Gap,54,Medium,No,Medium
TKT-060469,4,2,4,US,Critical,2024-06-21,17.3,8,Yes,Open,Integration Failure,62,Medium,Yes,High
TKT-060470,7,6,7,UK,Medium,2025-11-07,70.4,72,No,Open,External Dependency,44,Medium,No,None
TKT-060471,4,5,7,Canada,Critical,2025-09-25,4.9,8,No,Closed,Process Gap,59,Medium,No,None
TKT-060472,2,5,2,Netherlands,Low,2024-07-16,66.3,120,No,Open,Human Error,24,Low,No,None
TKT-060473,6,4,7,Netherlands,Critical,2025-11-09,6.7,8,No,Closed,Human Error,48,Medium,No,Medium
TKT-060474,4,5,5,Singapore,Critical,2024-04-26,34.2,8,Yes,Resolved,Unknown,90,High,No,Low
TKT-060475,4,7,1,Germany,Medium,2024-10-30,96.1,72,Yes,Closed,Human Error,47,Medium,Yes,Low
TKT-060476,3,1,1,US,Low,2025-03-26,64.8,120,No,Resolved,Missing Data,31,Low,No,None
TKT-060477,6,1,8,Netherlands,Low,2024-03-11,41.2,120,No,Closed,Integration Failure,14,Low,No,Low
TKT-060478,3,3,1,Netherlands,High,2024-02-22,117.1,24,Yes,In Progress,Training Gap,67,Medium,Yes,None
TKT-060479,1,3,4,UK,High,2024-06-19,14.5,24,No,Open,Process Gap,48,Medium,No,None
TKT-060480,7,8,6,France,Medium,2025-06-03,35.6,72,No,Resolved,External Dependency,28,Low,No,Low
TKT-060481,1,2,4,Netherlands,Critical,2025-06-17,36.1,8,Yes,Resolved,Unknown,87,High,Yes,None
TKT-060482,4,5,8,Netherlands,Medium,2025-08-03,33.3,72,No,Closed,System Defect,27,Low,No,None
TKT-060483,1,3,7,US,Medium,2024-07-29,9.9,72,No,Resolved,System Defect,32,Low,No,None
TKT-060484,2,2,8,Canada,Medium,2024-01-09,26.1,72,No,Closed,Integration Failure,27,Low,No,High
TKT-060485,2,8,1,Singapore,Low,2024-03-21,84.7,120,No,Resolved,Training Gap,38,Low,No,Medium
TKT-060486,3,5,3,Germany,High,2025-11-29,39.7,24,Yes,Resolved,Unknown,77,High,Yes,None
TKT-060487,6,3,6,UK,Medium,2024-07-14,25.3,72,No,Resolved,Process Gap,32,Low,No,High
TKT-060488,3,2,4,Australia,Medium,2025-08-27,93.2,72,Yes,Open,System Defect,51,Medium,No,Low
TKT-060489,4,2,8,France,Medium,2024-02-02,31.9,72,No,In Progress,External Dependency,45,Medium,No,None
TKT-060490,4,8,3,Singapore,Medium,2024-08-02,193.1,72,Yes,In Progress,External Dependency,54,Medium,Yes,Medium
TKT-060491,5,1,4,Australia,Low,2025-01-17,68.5,120,No,Closed,Training Gap,13,Low,No,Severe
TKT-060492,2,5,6,UK,Low,2024-01-06,6.3,120,No,Resolved,Unknown,23,Low,No,None
TKT-060493,7,3,8,UK,Medium,2025-01-13,51.8,72,No,Resolved,Unknown,25,Low,No,Low
TKT-060494,6,7,2,France,Medium,2025-10-17,18.4,72,No,Resolved,Process Gap,23,Low,No,Low
TKT-060495,7,7,4,UK,Medium,2025-02-13,34.9,72,No,Closed,Missing Data,19,Low,No,None
TKT-060496,3,2,1,Australia,Medium,2025-12-15,22.4,72,No,In Progress,Integration Failure,31,Low,No,None
TKT-060497,5,1,8,UK,High,2025-05-28,14.2,24,No,Resolved,External Dependency,35,Low,No,Medium
TKT-060498,7,7,4,Singapore,Medium,2024-03-19,18.7,72,No,Resolved,Integration Failure,28,Low,No,Medium
TKT-060499,1,3,6,Singapore,Medium,2025-06-25,163.2,72,Yes,In Progress,Process Gap,40,Medium,Yes,High
TKT-060500,5,2,3,Singapore,Medium,2025-06-06,25.8,72,No,Resolved,Unknown,41,Medium,No,Low
TKT-060501,6,3,3,Singapore,High,2025-12-02,42.2,24,Yes,Open,Missing Data,52,Medium,No,Low
TKT-060502,1,4,7,Australia,Medium,2025-08-04,32.9,72,No,Resolved,Training Gap,26,Low,No,Medium
TKT-060503,3,6,5,Germany,Medium,2024-01-09,31.1,72,No,Resolved,Human Error,39,Low,No,Medium
TKT-060504,5,6,6,Singapore,High,2024-11-09,21.3,24,No,Resolved,Process Gap,40,Medium,No,Low
TKT-060505,3,7,6,Singapore,Medium,2025-06-04,24.0,72,No,Resolved,Unknown,19,Low,No,None
TKT-060506,8,3,6,UK,Medium,2024-08-24,22.1,72,No,In Progress,Human Error,22,Low,No,None
TKT-060507,3,6,5,France,Low,2024-08-21,104.6,120,No,Resolved,Integration Failure,25,Low,No,Low
TKT-060508,6,7,2,France,High,2025-03-18,28.6,24,Yes,In Progress,Unknown,65,Medium,No,None
TKT-060509,1,2,3,UK,Critical,2025-01-19,14.3,8,Yes,Resolved,System Defect,61,Medium,Yes,Medium
TKT-060510,6,7,5,Germany,High,2024-12-13,37.0,24,Yes,Resolved,Integration Failure,70,High,Yes,None
TKT-060511,7,6,2,Singapore,Low,2024-10-17,58.0,120,No,Closed,Human Error,33,Low,No,High
TKT-060512,4,6,5,US,Medium,2025-03-28,13.5,72,No,Resolved,Process Gap,29,Low,No,Low
TKT-060513,7,5,8,US,Medium,2025-11-16,16.9,72,No,Resolved,Training Gap,44,Medium,No,Medium
TKT-060514,7,4,4,Germany,High,2025-12-08,19.3,24,No,Closed,System Defect,59,Medium,No,None
TKT-060515,3,1,8,Singapore,Medium,2024-04-22,34.2,72,No,Closed,Integration Failure,30,Low,No,None
TKT-060516,4,1,2,US,Medium,2024-05-23,38.3,72,No,Open,Integration Failure,32,Low,No,None
TKT-060517,4,6,5,Germany,Low,2025-10-02,24.6,120,No,Resolved,Training Gap,19,Low,No,Medium
TKT-060518,1,2,5,US,Medium,2024-11-23,38.3,72,No,In Progress,System Defect,26,Low,No,Medium
TKT-060519,8,4,2,France,Low,2024-07-19,36.9,120,No,Resolved,System Defect,38,Low,No,Medium
TKT-060520,5,8,8,US,High,2024-04-03,12.3,24,No,Closed,Missing Data,36,Low,No,None
TKT-060521,6,2,1,Netherlands,Medium,2024-05-08,68.5,72,No,Closed,System Defect,19,Low,No,High
TKT-060522,2,6,8,Australia,Low,2024-02-18,38.0,120,No,Closed,Unknown,18,Low,No,High
TKT-060523,7,1,8,UK,Medium,2024-04-07,17.7,72,No,Resolved,Training Gap,42,Medium,No,None
TKT-060524,3,6,4,France,Medium,2024-01-22,120.9,72,Yes,Resolved,Training Gap,60,Medium,Yes,None
TKT-060525,7,4,8,Singapore,Low,2024-02-06,63.8,120,No,Resolved,Integration Failure,26,Low,No,Low
TKT-060526,5,4,6,Singapore,Medium,2025-07-18,25.8,72,No,Resolved,Training Gap,41,Medium,No,High
TKT-060527,8,3,8,Australia,High,2025-02-26,18.1,24,No,Resolved,,59,Medium,No,Low
TKT-060528,8,1,4,Canada,Medium,2024-10-17,62.5,72,No,Resolved,Integration Failure,39,Low,No,Low
TKT-060529,8,8,4,UK,Medium,2024-09-12,99.9,72,Yes,In Progress,External Dependency,42,Medium,No,Medium
TKT-060530,4,4,1,Singapore,Medium,2025-11-10,50.2,72,No,In Progress,Training Gap,45,Medium,No,Low
TKT-060531,8,8,5,UK,Medium,2025-08-08,29.9,72,No,Resolved,Process Gap,32,Low,No,Low
TKT-060532,4,6,4,UK,Medium,2024-11-11,123.9,72,Yes,Resolved,Integration Failure,54,Medium,Yes,Medium
TKT-060533,5,5,5,Canada,Low,2024-11-10,30.2,120,No,Closed,Unknown,16,Low,No,Low
TKT-060534,8,6,6,Singapore,Medium,2024-12-13,50.7,72,No,Resolved,Missing Data,36,Low,No,Medium
TKT-060535,2,1,3,UK,Medium,2024-08-18,41.6,72,No,Open,External Dependency,28,Low,No,Low
TKT-060536,6,4,1,Germany,Medium,2025-06-17,81.3,72,Yes,Resolved,System Defect,64,Medium,Yes,None
TKT-060537,6,6,7,UK,Medium,2024-02-10,148.8,72,Yes,Resolved,Human Error,55,Medium,No,Low
TKT-060538,8,4,1,UK,Low,2025-01-09,104.4,120,No,Resolved,Training Gap,38,Low,No,Medium
TKT-060539,8,1,6,Germany,Medium,2024-12-28,25.9,72,No,Resolved,Process Gap,30,Low,No,Low
TKT-060540,6,7,6,US,Low,2025-06-12,64.7,120,No,Resolved,Training Gap,9,Low,No,Medium
TKT-060541,7,7,8,US,Medium,2025-10-13,34.5,72,No,Resolved,Integration Failure,43,Medium,No,None
TKT-060542,5,3,4,Germany,Medium,2025-09-05,7.1,72,No,Open,System Defect,41,Medium,No,Medium
TKT-060543,7,2,7,Netherlands,Medium,2025-06-01,41.6,72,No,Closed,Missing Data,35,Low,No,Low
TKT-060544,7,1,1,UK,Medium,2024-08-13,33.9,72,No,Open,Unknown,20,Low,No,High
TKT-060545,4,3,3,US,Medium,2024-02-20,35.9,72,No,Open,Unknown,43,Medium,No,High
TKT-060546,7,6,2,Singapore,Medium,2025-09-17,25.6,72,No,Resolved,Integration Failure,28,Low,No,Low
TKT-060547,8,8,6,France,High,2024-09-29,9.1,24,No,Resolved,Unknown,40,Medium,No,High
TKT-060548,5,8,7,UK,Medium,2025-07-21,137.0,72,Yes,Resolved,External Dependency,61,Medium,Yes,Low
TKT-060549,8,5,8,UK,High,2025-09-11,12.8,24,No,Resolved,Process Gap,42,Medium,No,None
TKT-060550,8,3,4,Australia,Medium,2024-06-12,27.7,72,No,Closed,Training Gap,35,Low,No,Medium
TKT-060551,3,4,1,Singapore,Low,2025-11-19,133.4,120,Yes,In Progress,Human Error,39,Low,No,Medium
TKT-060552,8,2,4,Singapore,Low,2024-08-03,8.6,120,No,Resolved,Integration Failure,27,Low,No,Medium
TKT-060553,5,6,8,Netherlands,Medium,2025-06-17,28.8,72,No,Closed,Missing Data,40,Medium,No,High
TKT-060554,3,6,3,Germany,High,2025-12-19,56.9,24,Yes,Resolved,Human Error,63,Medium,Yes,None
TKT-060555,7,5,4,Germany,Medium,2025-09-19,19.6,72,No,Closed,Human Error,48,Medium,No,None
TKT-060556,4,1,2,UK,Medium,2024-01-17,67.1,72,No,Resolved,System Defect,30,Low,No,None
TKT-060557,5,3,3,US,Medium,2024-07-20,13.0,72,No,In Progress,Unknown,39,Low,No,Low
TKT-060558,2,2,3,UK,High,2025-11-29,12.2,24,No,In Progress,System Defect,40,Medium,No,Low
TKT-060559,5,4,5,UK,High,2024-04-15,66.7,24,Yes,Resolved,External Dependency,66,Medium,Yes,Low
TKT-060560,3,1,7,Germany,Medium,2024-05-24,55.1,72,No,Resolved,Missing Data,18,Low,No,Low
TKT-060561,6,2,5,France,High,2025-02-20,14.5,24,No,Resolved,Human Error,41,Medium,No,High
TKT-060562,6,4,7,Netherlands,High,2024-06-06,14.5,24,No,Closed,Human Error,48,Medium,No,High
TKT-060563,3,3,1,US,Low,2024-08-17,54.2,120,No,Closed,Unknown,11,Low,No,None
TKT-060564,5,7,4,Germany,Medium,2024-04-17,21.8,72,No,Resolved,Missing Data,26,Low,No,High
TKT-060565,8,5,8,France,Critical,2025-02-17,16.0,8,Yes,Closed,Human Error,75,High,Yes,Medium
TKT-060566,8,6,7,Australia,Medium,2025-02-20,9.1,72,No,Resolved,Unknown,30,Low,No,Medium
TKT-060567,6,4,5,Singapore,Medium,2025-08-21,76.7,72,Yes,Closed,Unknown,61,Medium,Yes,Low
TKT-060568,2,8,7,Australia,Critical,2024-08-02,6.0,8,No,In Progress,Unknown,61,Medium,No,None
TKT-060569,1,1,2,Canada,Medium,2024-05-06,79.4,72,Yes,Closed,System Defect,47,Medium,Yes,Low
TKT-060570,4,2,3,Netherlands,Medium,2024-10-30,55.8,72,No,Resolved,Missing Data,32,Low,No,Medium
TKT-060571,2,2,2,Germany,Medium,2025-04-04,26.2,72,No,Resolved,Integration Failure,43,Medium,No,Low
TKT-060572,8,3,1,US,High,2024-11-18,12.8,24,No,In Progress,Human Error,48,Medium,No,High
TKT-060573,7,5,5,France,Medium,2024-11-01,69.8,72,No,Resolved,External Dependency,18,Low,No,Low
TKT-060574,4,2,6,Germany,Low,2025-04-05,67.2,120,No,Resolved,System Defect,18,Low,No,Medium
TKT-060575,2,5,7,Singapore,Medium,2025-01-06,109.4,72,Yes,Resolved,Integration Failure,61,Medium,Yes,Low
TKT-060576,7,4,3,France,Low,2024-08-06,38.4,120,No,In Progress,External Dependency,36,Low,No,Low
TKT-060577,5,6,4,UK,Medium,2025-11-09,38.1,72,No,Closed,Process Gap,28,Low,No,High
TKT-060578,7,7,5,Australia,Medium,2025-08-10,33.3,72,No,Resolved,Process Gap,33,Low,No,Low
TKT-060579,8,8,8,Singapore,High,2025-03-26,21.8,24,No,In Progress,Process Gap,35,Low,No,
TKT-060580,7,6,2,Netherlands,Medium,2024-12-20,85.7,72,Yes,Resolved,Human Error,62,Medium,No,Medium
TKT-060581,6,5,6,Singapore,Low,2024-06-05,69.7,120,No,Closed,Integration Failure,34,Low,No,High
TKT-060582,7,1,4,Singapore,Critical,2025-09-26,18.5,8,Yes,Resolved,System Defect,65,Medium,Yes,Low
TKT-060583,5,2,6,Australia,Medium,2025-01-03,79.7,72,Yes,Closed,Integration Failure,66,Medium,No,Low
TKT-060584,6,3,7,UK,High,2025-03-19,12.4,24,No,Closed,Human Error,44,Medium,No,Low
TKT-060585,4,4,8,Singapore,Medium,2025-10-01,165.6,72,Yes,Open,Unknown,65,Medium,Yes,Low
TKT-060586,7,2,4,France,Medium,2025-06-08,72.7,72,Yes,Resolved,Unknown,50,Medium,No,Low
TKT-060587,6,5,5,Australia,Low,2025-12-23,38.3,120,No,In Progress,System Defect,12,Low,No,Medium
TKT-060588,7,4,3,Singapore,Critical,2025-12-14,35.7,8,Yes,Closed,Unknown,80,High,No,High
TKT-060589,3,2,8,Germany,Low,2025-12-02,55.2,120,No,Resolved,External Dependency,27,Low,No,None
TKT-060590,5,1,8,Canada,Critical,2024-02-11,6.3,8,No,Resolved,Unknown,50,Medium,No,High
TKT-060591,5,1,1,Australia,High,2024-05-01,7.3,24,No,Resolved,Integration Failure,39,Low,No,High
TKT-060592,6,5,7,Canada,High,2025-09-29,15.4,24,No,Resolved,Human Error,55,Medium,No,None
TKT-060593,6,6,8,Canada,High,2025-03-12,29.8,24,Yes,Resolved,External Dependency,65,Medium,Yes,Medium
TKT-060594,3,6,1,Australia,High,2025-02-19,10.8,24,No,In Progress,Human Error,54,Medium,No,None
TKT-060595,4,6,7,US,Medium,2024-06-10,4.1,72,No,Open,Training Gap,42,Medium,No,Low
TKT-060596,1,2,8,France,Medium,2025-12-01,51.3,72,No,Open,Integration Failure,18,Low,No,None
TKT-060597,5,1,6,Australia,Low,2025-02-08,161.1,120,Yes,Closed,Missing Data,57,Medium,Yes,None
TKT-060598,3,7,1,Canada,Medium,2024-08-28,18.1,72,No,Resolved,External Dependency,30,Low,No,Medium
TKT-060599,6,7,3,Canada,High,2025-10-27,24.8,24,Yes,Closed,Human Error,64,Medium,Yes,Medium
TKT-060600,6,6,1,Australia,Critical,2024-08-15,4.1,8,No,Closed,External Dependency,47,Medium,No,None
TKT-060601,5,6,4,US,Medium,2025-09-03,43.8,72,No,Closed,Unknown,47,Medium,No,Medium
TKT-060602,2,1,8,France,Medium,2025-09-17,216.1,72,Yes,Resolved,Unknown,65,Medium,Yes,Medium
TKT-060603,5,4,3,Canada,Medium,2024-08-31,7.4,72,No,Closed,Process Gap,39,Low,No,High
TKT-060604,3,8,4,France,Medium,2025-05-19,7.0,72,No,Closed,Human Error,26,Low,No,Medium
TKT-060605,6,8,1,Singapore,Critical,2024-03-30,22.1,8,Yes,Resolved,Unknown,69,Medium,Yes,Low
TKT-060606,6,3,6,Germany,Medium,2025-01-21,157.9,72,Yes,Resolved,System Defect,44,Medium,Yes,None
TKT-060607,7,7,5,Germany,Medium,2025-07-29,97.8,72,Yes,Resolved,Process Gap,52,Medium,No,Low
TKT-060608,4,8,7,US,Medium,2024-03-11,42.8,72,No,Resolved,Human Error,42,Medium,No,Medium
TKT-060609,3,7,3,Germany,Critical,2024-07-28,7.9,8,No,Closed,System Defect,69,Medium,No,Low
TKT-060610,2,1,2,US,High,2024-05-10,57.6,24,Yes,Resolved,Unknown,51,Medium,No,None
TKT-060611,6,5,6,US,Low,2025-09-08,46.5,120,No,Open,Missing Data,37,Low,No,Low
TKT-060612,2,6,6,Netherlands,Medium,2025-01-17,7.1,72,No,Resolved,Missing Data,42,Medium,No,None
TKT-060613,2,1,6,France,Medium,2024-07-25,10.3,72,No,In Progress,System Defect,46,Medium,No,None
TKT-060614,4,5,1,UK,High,2024-04-01,34.7,24,Yes,Resolved,System Defect,56,Medium,Yes,Medium
TKT-060615,3,5,4,Singapore,Medium,2025-12-17,70.2,72,No,Open,Human Error,32,Low,No,Low
TKT-060616,1,2,3,Netherlands,Medium,2025-01-25,29.6,72,No,Resolved,External Dependency,47,Medium,No,None
TKT-060617,5,4,1,Australia,High,2024-04-21,57.6,24,Yes,Closed,Human Error,61,Medium,Yes,High
TKT-060618,5,5,8,Germany,Medium,2025-05-16,61.3,72,No,Resolved,Human Error,35,Low,No,Medium
TKT-060619,3,8,7,Canada,Medium,2024-11-29,9.2,72,No,Open,System Defect,35,Low,No,None
TKT-060620,6,3,8,France,Medium,2025-08-21,39.7,72,No,Resolved,External Dependency,48,Medium,No,Low
TKT-060621,2,2,2,Singapore,High,2025-10-09,51.3,24,Yes,Resolved,Training Gap,74,High,Yes,Low
TKT-060622,8,8,8,UK,Medium,2024-03-13,36.1,72,No,Resolved,Missing Data,39,Low,No,Low
TKT-060623,7,3,2,Germany,Medium,2025-04-09,92.7,72,Yes,Resolved,System Defect,56,Medium,Yes,High
TKT-060624,1,2,3,Singapore,High,2025-04-01,18.0,24,No,Resolved,External Dependency,51,Medium,No,Low
TKT-060625,4,5,5,Netherlands,Medium,2024-07-18,38.2,72,No,In Progress,External Dependency,32,Low,No,Low
TKT-060626,4,1,3,Singapore,Medium,2025-02-08,19.1,72,No,Resolved,External Dependency,29,Low,No,None
TKT-060627,3,1,6,US,Low,2024-02-14,96.2,120,No,In Progress,Training Gap,38,Low,No,Low
TKT-060628,2,8,3,Netherlands,Medium,2024-08-29,11.8,72,No,Resolved,Missing Data,48,Medium,No,None
TKT-060629,8,8,4,Canada,High,2024-08-18,5.1,24,No,Resolved,System Defect,39,Low,No,Low
TKT-060630,5,7,8,UK,Low,2025-10-03,16.9,120,No,Closed,Missing Data,24,Low,No,None
